test loss, test acc, exec time: [0.7563185095787048, 0.2459104359149933, '00:02:01']
test loss, test acc, exec time: [0.49755191802978516, 0.2459104359149933, '00:02:29']
test loss, test acc, exec time: [0.49796733260154724, 0.2459104359149933, '00:02:30']
test loss, test acc, exec time: [0.49804821610450745, 0.2459104359149933, '00:02:29']
test loss, test acc, exec time: [0.4975646138191223, 0.2459104359149933, '00:02:33']
test loss, test acc, exec time: [0.4978058636188507, 0.2459104359149933, '00:02:35']
test loss, test acc, exec time: [0.497566282749176, 0.2459104359149933, '00:02:33']
test loss, test acc, exec time: [0.4974903166294098, 0.2459104359149933, '00:02:30']
test loss, test acc, exec time: [0.49738770723342896, 0.2459104359149933, '00:02:29']
test loss, test acc, exec time: [0.4976114332675934, 0.2459104359149933, '00:02:29']
test loss, test acc, exec time: [0.49754947423934937, 0.2459104359149933, '00:02:31']
test loss, test acc, exec time: [0.49754422903060913, 0.2459104359149933, '00:02:39']
test loss, test acc, exec time: [0.4980248212814331, 0.2459104359149933, '00:02:32']
test loss, test acc, exec time: [0.49827128648757935, 0.2459104359149933, '00:02:31']
test loss, test acc, exec time: [0.4977853000164032, 0.2459104359149933, '00:02:30']
test loss, test acc, exec time: [0.4978175759315491, 0.2459104359149933, '00:02:30']
test loss, test acc, exec time: [0.4982636272907257, 0.2459104359149933, '00:02:35']
test loss, test acc, exec time: [0.4979148209095001, 0.2459104359149933, '00:02:30']
